1570230000,343822,160809,190980,168217,140560,14797,12282
1569625200,328565,163592,176083,149097,139036,15876,13446
1569020400,304102,164900,160079,126267,134548,12934,9475
1568415600,310393,170663,152657,125240,146884,14489,10852
1567810800,310410,170853,151712,125575,147014,13982,11683
1567206000,302793,166353,153349,124044,140414,12395,9031
1566601200,291454,160041,153057,119158,128931,12254,9466
1565996400,292424,154853,165793,122362,115273,15210,11358
1565391600,285107,144978,177900,126198,97839,13932,9369
1564786800,312138,142313,195210,154841,107280,14984,9648
1564182000,323019,146420,204018,161413,108526,15186,10474
1563577200,317718,145355,197583,156626,109323,15737,10811
1562972400,316649,134834,197466,165303,107997,16512,11187
1562367600,304211,132393,184736,155507,108050,16312,11427
1561762800,295024,123457,176452,153777,106051,17790,12522
1561158000,292254,120492,171004,153660,108401,18101,12849
1560553200,291313,127555,171128,144480,106013,19277,14172
1559948400,302774,149040,177018,137174,112572,16561,13184
1559343600,305364,145370,177143,143249,116824,16746,11398
1558738800,290463,147277,165746,129200,112690,13986,12027
1558134000,277353,143890,148090,115540,113464,17924,15799
1557529200,279148,148535,145545,116924,120064,13690,13539
1556924400,270176,142824,139921,114158,118323,13194,11933
1556319600,271562,136314,135585,122349,124694,12898,11283
1555714800,269083,135261,137763,119780,118228,14042,13092
1555110000,275305,140979,144121,118673,115728,15653,15456
1554505200,290138,158423,139830,115732,136397,15984,13911
1553904000,299836,161480,131782,122191,153674,16166,14381
1553299200,292678,152677,129736,124213,146820,15788,16122
1552694400,286559,149857,131478,122235,139764,14467,15316
1552089600,274819,143996,133562,118276,128164,12548,13094
1551484800,261005,133209,138192,113574,109694,14222,13121
1550880000,264588,129297,142032,120580,110501,14710,12054
1550275200,268455,131042,138787,120636,115168,16777,14501
1549670400,278578,141950,153269,121331,112699,15297,12609
1549065600,293879,145637,168081,132847,113278,15396,12521
1548460800,295810,151048,172457,131029,112314,13734,11040
1547856000,299958,151958,176548,133741,112181,14259,11230
1547251200,298067,150326,174674,133453,112295,14290,11099
1546560000,290032,149349,170032,126950,109610,13733,10389
1545955200,274090,142739,154306,118470,110117,12879,9667
1545436800,277665,140780,151468,125672,118785,11212,7412
1544832000,275297,142844,144287,120403,122245,12050,8765
1544227200,278498,146350,149371,118765,119736,13383,9392
1543622400,275380,150692,148031,111962,117638,12726,9712
1543017600,270687,153640,151715,105340,109290,11708,9682
1542412800,279235,160786,159601,106795,110014,11655,9621
1541808000,302695,163569,160114,126635,132415,12490,10166
1541203200,313972,171866,154136,129261,148496,12844,11339
1540594800,309402,168815,147339,128044,150723,12542,11339
1539990000,316979,170138,146653,133358,158365,13484,11962
1539385200,317184,170630,142733,133314,162292,13241,12159
1538780400,314626,171042,150515,131561,151788,12023,12322
1538175600,286988,153501,149854,122842,128371,10645,8762
1537570800,280947,150362,154226,120925,118548,9661,8171
1536966000,278567,144468,152984,123629,117066,10470,8517
1536361200,282441,147664,152726,124282,121872,10495,7844
1535756400,279560,144791,150243,123744,120413,11026,8903
1535151600,275327,145158,147269,118984,119335,11185,8724
1534546800,275249,148180,149288,115537,115999,11532,9962
1533942000,285753,150999,159657,122201,114968,12553,11127
1533337200,302604,159748,182562,130711,110125,12145,9917
1532732400,290473,150591,181775,128417,100843,11464,7854
1532127600,297854,145494,188267,140380,101791,11978,7796
1531522800,301182,145759,193347,143251,101896,12171,5939
1530918000,305120,149087,195910,144296,102545,11738,6665
1530313200,310663,153063,200674,144330,102239,13271,7751
1529708400,300876,147833,194126,139394,99130,13649,7620
1529103600,303605,146412,194383,144169,101498,13024,7725
1528498800,342867,161143,217556,167016,116325,14708,8986
1527894000,379809,159745,224683,204470,145405,15593,9721
1527289200,373094,149561,214456,206874,147432,16658,11205
1526684400,375229,141350,207348,218697,157453,15181,10428
1526079600,373854,139395,202585,218663,160567,15796,10702
1525474800,381962,142001,205496,224010,165020,15950,11446
1524870000,358440,130960,195408,213304,153008,14176,10024
1524265200,338369,127457,185330,196792,143179,14120,9859
1523660400,335734,134242,188393,185048,136698,16444,10643
1523055600,365766,147648,199961,200376,153933,17741,11872
1522450800,370917,150253,202144,201646,156662,19018,12112
1521849600,361678,148063,196459,195976,152470,17638,12749
1521244800,361480,146649,195750,197519,154017,17312,11713
1520640000,334704,144353,185087,173257,139592,17095,10026
1520035200,304531,138447,176210,150333,118802,15750,9518
1519430400,294659,138153,172401,140477,113196,16028,9061
1518825600,282118,136724,162431,128303,110057,17090,9629
1518220800,298033,142764,168999,138003,119908,17268,9126
1517616000,324953,156225,175786,148982,138641,19745,10525
1517011200,314337,150818,163592,144168,140968,19351,9776
1516406400,320696,153358,160024,146690,150478,20648,10193
